,Inflected_Word,POS
19537,১৯৮২,CD
19538,সালের,NN
19539,হাস্যরসাত্মক,JJ
19540,পার্টনার্স,NNS
19541,১৯৮৮,CD
19542,সালে,NN
19543,তিনি,PRP
19544,স্ক্যান্ডাল,NNP
19545,চলচ্চিত্রে,NN
19546,অভিনয়ের,NN
19547,সুযোগ,VB
19548,পান,VB
19549,একই,DT
19550,বছর,NN
19551,তিনি,PRP
19552,ইউ,NNP
19553,ক্যান্ট,NNP
19554,হারি,NNP
19555,লাভ,NNP
19556,এবং,CC
19557,শ্যাগ,NNP
19558,চলচ্চিত্রে,NN
19559,অভিনয়,VB
19560,করেন,VB
19561,তিনি,PRP
19562,সেই,PRP
19563,প্রস্তাব,NN
19564,গ্রহণ,VB
19565,করেন,VB
19566,আট,CD
19567,বছর,NN
19568,পর,RB
19569,তাদের,PRP
19570,সম্পর্ক,NN
19571,ভেঙ্গে,VB
19572,যায়,VB
19573,তাদের,PRP
19574,এক,CD
19575,পুত্র,NN
19576,সন্তান,NN
19577,রয়েছে,VB
19578,নাম,NN
19579,অলিভার,NNP
19580,এটি,PRP
19581,২০১৬,CD
19582,এর,PRP
19583,চলচ্চিত্র,NN
19584,বাগীর,NNP
19585,পরিণাম,NNP
19586,প্রযোজনা,NN
19587,চিত্রগ্রহণ,NN
19588,প্রধান,JJ
19589,ফটোগ্রাফি,NN
19590,শুরু,NN
19591,হয়,VB
19592,৮,CD
19593,আগস্ট,NNP
19594,২০১৭,CD
19595,তে,IN
19596,তারা,PRP
19597,আবার,RB
19598,শুটিং,NN
19599,এর,PRP
19600,জন্য,IN
19601,গোয়া,NNP
19602,এবং,CC
19603,লাদাখেও,NNP
19604,ভ্রমণ,VB
19605,করবে,VB
19606,সাউণ্ডট্রেক,NN
19607,এই,DT
19608,চলচ্চিত্রের,NN
19609,সঙ্গীত,NN
19610,অধিকার,NN
19611,টি,DT
19612,সিরিজ,NN
19613,দ্বারা,IN
19614,অর্জিত,RB
19615,চলচ্চিত্রটি,NN
19616,টাকা,NN
19617,শক্তি,NN
19618,এবং,CC
19619,ব্যবসার,NN
19620,পটভূমির,NN
19621,মধ্যে,IN
19622,সাজান,VB
19623,হয়েছে,VB
19624,মূলত,RB
19625,শেয়ার,NN
19626,বাজারের,NN
19627,উপর,JJ
19628,ভিত্তি,NN
19629,করে,VB
19630,বানান,VB
19631,২০১৮,CD
19632,সালে,NN
19633,চালু,RB
19634,হয়েছে,VB
19635,অষ্টম,CD
19636,শ্রেণী,NN
19637,পর্যন্ত,IN
19638,শিক্ষা,NN
19639,কার্যক্রম,NN
19640,২০১৮,CD
19641,সালে,NN
19642,তা,IN
19643,সম্প্রসারণ,NN
19644,করে,VB
19645,অষ্টম,CD
19646,শ্রেণী,NN
19647,পর্যন্ত,IN
19648,করা,VB
19649,হয়,VB
19650,শিক্ষকবৃন্দ,NN
19651,মাদ্রাসাটিতে,NN
19652,একজন,DT
19653,অধ্যক্ষ,NN
19654,এবং,CC
19655,৭,CD
19656,জন,NN
19657,সাধারণ,JJ
19658,শিক্ষক,NN
19659,রয়েছে,VB
19660,অবকাঠামো,NN
19661,এ,DT
19662,মাদ্রাসাটি,NN
19663,১০,CD
19664,কাঠা,NN
19665,জমির,NN
19666,উপর,IN
19667,অবস্থিত,VB
19668,একটি,DT
19669,সেমি,NN
19670,পাকা,JJ
19671,ভবন,NN
19672,এখানে,RB
19673,৮,CD
19674,টি,DT
19675,আলাদা,JJ
19676,শ্রেণীকক্ষ,NN
19677,ছাড়াও,RB
19678,রয়েছে,VB
19679,একটি,DT
19680,অফিস,NN
19681,কক্ষ,NN
19682,ছাত্রছাত্রীদের,NNS
19683,খেলাধুলার,VB
19684,জন্য,IN
19685,রয়েছে,VB
19686,একটি,DT
19687,বড়,JJ
19688,খেলারমাঠ,NN
19689,মাঠের,NN
19690,অপর,JJ
19691,পাশে,NN
19692,রয়েছে,VB
19693,একটি,DT
19694,পুকুর,NN
19695,তিনি,PRP
19696,তাঁর,PRP
19697,জীবনের,NN
19698,বেশিরভাগ,JJ
19699,সময়,NN
19700,উইসকনসিন,NNP
19701,এ,DT
19702,কাটিয়েছেন,VB
19703,তিনি,PRP
19704,প্রিন্সটন,NNP
19705,ইউনিভার্সিটি,NNP
19706,থেকে,IN
19707,১৯১৩,CD
19708,সালে,NN
19709,স্নাতক,NN
19710,সম্পন্ন,VB
19711,করেন,VB
19712,ঘাড়,NNP
19713,নাড়া,NNP
19714,পুতুল,NNP
19715,ঘাড়,NNP
19716,নাড়া,NNP
19717,পুতুল,NNP
19718,আধুনিক,RB
19719,কালের,NN
19720,অন্যতম,JJ
19721,পুতুল,NN
19722,উত্তর,NNP
19723,চব্বিশ,NNP
19724,পরগনা,NNP
19725,জেলার,NN
19726,এই,DT
19727,পুতুল,NN
19728,বিভিন্ন,JJ
19729,মেলায়,NNS
19730,দেখা,VB
19731,যায়,VB
19732,শিশু,NN
19733,মনের,NN
19734,মন,NN
19735,রঞ্জনের,NN
19736,জন্য,IN
19737,এই,DT
19738,পুতুল,NN
19739,বাচ্চাদের,NNS
19740,কাছে,IN
19741,খুবই,RB
19742,জনপ্রিয়,NN
19743,পশ্চিমবঙ্গ,NN
19744,সরকারের,NN
19745,উদ্যোগে,NN
19746,এই,DT
19747,পুতুল,NN
19748,প্রচারের,VB
19749,আলোয়,NN
19750,এসেছে,VB
19751,গঠন,NN
19752,বর্ণনা,NN
19753,পোড়ামাটি,NN
19754,বা,CC
19755,কাঁচামাটি,NN
19756,দিয়ে,IN
19757,এই,DT
19758,পুতুল,NN
19759,গুলি,NNS
19760,করা,VB
19761,হয়,VB
19762,এই,DT
19763,পুতুল,NN
19764,গুলোর,NNS
19765,মাথা,JJ
19766,শরীরের,NN
19767,বাকি,NN
19768,অংশের,NN
19769,সাথে,IN
19770,স্প্রিং,NNP
19771,দিয়ে,IN
19772,জুড়ে,VB
19773,থাকে,VB
19774,যার,PRP
19775,ফলে,VB
19776,হালকা,JJ
19777,টোকা,VB
19778,দিলেই,VB
19779,মাথাটি,NN
19780,নড়তে,VB
19781,থাকে,VB
19782,যেন,JJ
19783,মনে,VB
19784,হয়,VB
19785,পুতুলটি,NN
19786,ঘাড়,NN
19787,নড়াচ্ছে,VB
19788,পুতুলের,NN
19789,হাত,NN
19790,পা,NN
19791,শরীরের,NN
19792,সাথেই,IN
19793,একই,JJ
19794,সাথে,IN
19795,তৈরি,VB
19796,করা,VB
19797,হয়,VB
19798,কেবল,RB
19799,মাথা,NN
19800,আলাদা,VB
19801,করে,VB
19802,করা,VB
19803,হয়,VB
19804,প্রজাতির,NN
19805,উপর,JJ
19806,নির্ভর,VB
19807,করে,VB
19808,প্রাণির,NNS
19809,একটি,DT
19810,অথবা,CC
19811,দুইটি,CT
19812,পাখনা,NN
19813,থাকতে,VB
19814,পারে,VB
19815,অস্থীয়,JJ
19816,বা,CC
19817,তরুণাস্থীয়,NN
19818,হাড়,NN
19819,পৃষ্ঠীয়,JJ
19820,পাখনার,NN
19821,দৃঢ়,JJ
19822,ভিত্তি,NN
19823,হিসেবে,IN
19824,কাজ,VB
19825,করে,VB
19826,একে,PRP
19827,বলা,VB
19828,হয়,VB
19829,টেরিজিওফোরস,NNP
19830,pterygiophores,NNP
19831,কিছু,PRP
19832,প্রজাতি,NNS
19833,তাদের,PRP
19834,পৃষ্ঠীয়,JJ
19835,পাখনাকে,NN
19836,অন্যান্য,JJ
19837,কাজের,NN
19838,জন্য,IN
19839,অভিযোজিত,VB
19840,করেছে,VB
19841,বিলফিশের,NNP
19842,পৃষ্ঠীয়,JJ
19843,পাখনা,NN
19844,প্রখ্যাত,VB
19845,উদাহরণস্বরুপ,RB
19846,শ্বেত,NNP
19847,মার্লিনের,NNP
19848,পৃষ্ঠীয়,JJ
19849,পাখনা,NN
19850,আছে,VB
19851,যাতে,PRP
19852,কালো,JJ
19853,স্পট,NN
19854,আছে,VB
19855,রাজনৈতিক,JJ
19856,সন্ত্রাস,NN
19857,এই,DT
19858,যুদ্ধের,NN
19859,একটি,DT
19860,অংশ,NN
19861,হয়ে,VB
19862,ওঠে,VB
19863,গৃহযুদ্ধে,NN
19864,কয়েক,JJ
19865,দশক,NN
19866,ধরে,VB
19867,জাতি,NN
19868,বিভক্ত,VB
19869,ফিনল্যান্ড,NNP
19870,বৃহৎ,JJ
19871,অরে,NN
19872,রক্ষিত,VB
19873,এবং,CC
19874,একটি,DT
19875,সুপরিচিত,JJ
19876,বন,NN
19877,শিল্প,NN
19878,অধিগ্রহণ,VB
19879,করে,VB
19880,সাধারণ,JJ
19881,ধর্মঘট,NN
19882,সামাজিক,JJ
19883,গণতন্ত্রীদের,NNS
19884,পক্ষে,IN
19885,যথেষ্ট,JJ
19886,সমর্থন,VB
19887,দেয়,VB
19888,মহিলা,NN
19889,নাগরিকদের,NNS
19890,সহ,JJ
19891,ভোটার,NN
19892,সংখ্যা,NN
19893,১২৬,CD
19894,০০০,CD
19895,থেকে,IN
19896,বেড়ে,VB
19897,হয়েছে,VB
19898,১,CD
19899,২৭৩,CD
19900,০০০,CD
19901,সেনেট,NNP
19902,প্রতিক্রিয়া,NN
19903,এবং,CC
19904,মূল্য,NN
19905,নিয়ন্ত্রণ,VB
19906,প্রবর্তন,VB
19907,দ্বারা,JJ
19908,প্রতিক্রিয়া,NN
19909,রাজনৈতিক,JJ
19910,গঠন,NN
19911,পেট্রোগ্রাড,NNP
19912,সোশাল,NNP
19913,ডেমোক্র্যাটদের,NNS
19914,পরিকল্পনা,NNP
19915,ছিল,VB
19916,বলশেভিকদের,NNS
19917,সমর্থন,VB
19918,ক্ষমতা,NN
19919,জেতার,VB
19920,জন্য,IN
19921,সমাজতান্ত্রিকদের,NNS
19922,সংসদকে,NN
19923,অতিক্রম,VB
19924,করতে,VB
19925,হয়েছিল,VB
19926,সিনেটে,NNP
19927,আশ্চর্য,NNP
19928,প্রদীপ,NNP
19929,আশ্চর্য,NNP
19930,পুতুল,NNP
19931,কুনুরের,NNP
19932,মৃৎশিল্পীদের,NNS
19933,এক,DT
19934,অভূতপূর্ব,JJ
19935,অবদান,NN
19936,বাংলার,NNP
19937,পোড়ামাটির,NNP
19938,মৃৎশিল্পের,NNP
19939,অন্যতম,JJ
19940,নিদর্শন,NN
19941,বর্তমানে,RB
19942,শম্ভু,NNP
19943,রায়,NNP
19944,এই,DT
19945,প্রদীপ,NN
19946,তৈরি,VB
19947,করেন,VB
19948,সাম্প্রতিক,JJ
19949,কালে,NN
19950,নিত্য,NN
19951,ব্যবহারের,VB
19952,জন্য,IN
19953,গনেশাকৃতির,NNP
19954,পেনদানি,NNP
19955,তৈরি,VB
19956,করা,VB
19957,হচ্ছে,VB
19958,আগের,RB
19959,রেডি,NN
19960,বা,CC
19961,সর্ষের,NN
19962,তেল,NN
19963,ব্যবহার,VB
19964,করা,VB
19965,হতো,VB
19966,তবে,CC
19967,বর্তমানে,RB
19968,কেরোসিনের,NNP
19969,তেল,NN
19970,ব্যবহার,VB
19971,করা,VB
19972,হয়,VB
19973,পুতুলের,NN
19974,অলংকরণ,NN
19975,খুবই,RB
19976,শিল্প,NN
19977,সুষম,JJ
19978,মন্ডিত,NN
19979,গঠন,NN
19980,এই,DT
19981,বাতিদানের,NN
19982,উল্টো,JJ
19983,দিক,NN
19984,দিয়ে,IN
19985,তেল,NN
19986,ঢালা,VB
19987,হয়,VB
19988,তবে,CC
19989,অদ্ভুতভাবে,RB
19990,তেল,NN
19991,পরে,VB
19992,যায়,VB
19993,না,DT
19994,বাতিদানের,NN
19995,মুখের,NN
19996,দিক,NN
19997,দিয়ে,IN
19998,শলতে,NN
19999,ঢুকানোর,VB
20000,ব্যবস্থা,NN
20001,থাকে,VB
20002,কলেজটি,NN
20003,বাংলাদেশের,NNP
20004,উত্তরাঞ্চলের,NNP
20005,শহর,NNP
20006,দিনাজপুর,NNP
20007,অবস্থিত,VB
20008,বাংলাদেশের,NNP
20009,বস্ত্র,NN
20010,সম্পর্কিত,JJ
20011,শিক্ষার,NN
20012,একটি,DT
20013,অন্যতম,JJ
20014,বিদ্যাপীঠ,NN
20015,এটি,PRP
20016,উইভিং,NNP
20017,স্কুল,NNP
20018,গুলো,NNS
20019,ডিষ্ট্রিক,NNP
20020,উইভিং,NNP
20021,জেলা,NNP
20022,বয়ন,NNP
20023,বিদ্যালয়,NNP
20024,নামে,NN
20025,পরিচিত,VB
20026,ছিল,VB
20027,উক্ত,JJ
20028,কোর্সের,NN
20029,অনুমোদিত,JJ
20030,আসন,NN
20031,সংখ্যা,NN
20032,ছিল,VB
20033,৫০,CD
20034,ক্রমান্বয়ে,RB
20035,আসন,NN
20036,সংখ্যা,NN
20037,বৃদ্ধি,NN
20038,করে,VB
20039,৮০,CD
20040,তে,IN
20041,উন্নীত,VB
20042,করা,VB
20043,হয়,VB
20044,তারপর,RB
20045,২০১৫,CD
20046,২০১৬,CD
20047,শিক্ষাবর্ষ,NN
20048,পর্যন্ত,IN
20049,এক,DT
20050,শিফটে,NN
20051,ছাত্র,NN
20052,ছাত্রী,NN
20053,ভর্তি,VB
20054,করা,VB
20055,হত,VB
20056,যার,PRP
20057,আসন,NN
20058,সংযা,NN
20059,২৪০,CD
20060,এটি,PRP
20061,ঢাকা,NNP
20062,বরিশাল,NNP
20063,মহাসড়ক,NNP
20064,নামেও,NN
20065,পরিচিত,VB
20066,ক্যাম্পাসে,NN
20067,সকল,NNS
20068,উন্নয়নমূলক,JJ
20069,কাজ,NN
20070,দ্রুত,VB
20071,চলছে,VB
20072,এক্ষেত্রে,RB
20073,সকলের,NNS
20074,মেধার,NN
20075,যোগ্যতাকেই,NN
20076,বিবেচনা,VB
20077,করা,VB
20078,হয়,VB
20079,উত্তরা,NNP
20080,টাউন,NNP
20081,কলেজ,NNP
20082,ঢাকার,NNP
20083,উত্তরা,NNP
20084,নামক,NN
20085,স্থানে,NN
20086,উত্তরা,NNP
20087,টাউন,NNP
20088,কলেজ,NNP
20089,স্থাপিত,VB
20090,এটি,PRP
20091,৫,CD
20092,তলার,NNS
20093,একটি,DT
20094,বিল্ডিং,NN
20095,এর,PRP
20096,ওপর,JJ
20097,নির্মিত,VB
20098,অবকাঠামো,NN
20099,ও,CC
20100,নিয়মাবলি,NNS
20101,কলেজটি,NN
20102,তার,PRP
20103,অথরিটি,NN
20104,দ্বারা,IN
20105,পরিচালিত,VB
20106,একাদশ,CD
20107,ও,CC
20108,দ্বাদশ,CD
20109,শ্রেণির,NN
20110,শিক্ষার্থীরা,NNS
20111,এখানে,RB
20112,পড়ালেখা,VB
20113,করে,VB
20114,শিক্ষা,NN
20115,একাদশ,CD
20116,ও,CC
20117,দ্বাদশ,CD
20118,শ্রেণির,NN
20119,শিক্ষার্থীরা,NNS
20120,এখানে,RB
20121,পড়াশুনা,VB
20122,করে,VB
20123,শিক্ষক,NN
20124,এ,DT
20125,কলেজে,NN
20126,৫০,CD
20127,জনের,NN
20128,বেশী,JJ
20129,শিক্ষক,NN
20130,বর্তমানে,RB
20131,কর্মরত,VB
20132,উৎসব,NN
20133,কলেজটি,NN
20134,বিভিন্ন,NNS
20135,উৎসব,NN
20136,পালন,VB
20137,করে,VB
20138,রেসাল্ট,NNP
20139,কলেজটি,NN
20140,তার,PRP
20141,শুরু,NN
20142,থেকেই,IN
20143,১৯৯৮,CD
20144,বেশ,RB
20145,ভালো,JJ
20146,ফলাফল,NN
20147,দেখিয়ে,VB
20148,আসছে,VB
20149,ওয়েস্ট,NNP
20150,ইন্ডিজ,NNP
20151,ক্রিকেট,NNP
20152,দলের,NNP
20153,অন্যতম,JJ
20154,সদস্য,NN
20155,ছিলেন,VB
20156,তিনি,PRP
20157,ঘরোয়া,JJ
20158,প্রথম,JJ
20159,শ্রেণীর,NN
20160,ক্রিকেটে,NN
20161,জ্যামাইকার,NNP
20162,প্রতিনিধিত্ব,VB
20163,করেন,VB
20164,দলে,NN
20165,তিনি,PRP
20166,মূলতঃ,RB
20167,লেগ,NN
20168,ব্রেক,NN
20169,বোলার,NN
20170,ছিলেন,VB
20171,পাশাপাশি,RB
20172,ডানহাতে,NN
20173,নিচেরসারিতে,NN
